0,0
0,0
1.9154,7.0718
-2.0214,7.0677
0,0
0,0
0,0
2.0214,7.0677
0,0
0,0
-2.0214,7.0677
0,0
0,0
0,0
2.0214,7.0677
-2.1273,7.0635
0,0
0,0
0,0
2.1273,7.0635
0,0
0,0
-2.1273,7.0635
0,0
0,0
0,0
2.1273,7.0635
-2.2332,7.059
0,0
0,0
0,0
2.2332,7.059
0,0
0,0
-2.2332,7.059
0,0
0,0
0,0
2.2332,7.059
-2.339,7.0543
0,0
0,0
0,0
2.339,7.0543
0,0
0,0
-2.339,7.0543
0,0
0,0
0,0
2.339,7.0543
-2.4448,7.0494
0,0
0,0
0,0
2.4448,7.0494
0,0
0,0
-2.4448,7.0494
0,0
0,0
0,0
2.4448,7.0494
-2.5504,7.0443
0,0
0,0
0,0
2.5504,7.0443
0,0
0,0
-2.5504,7.0443
0,0
0,0
0,0
2.5504,7.0443
-2.656,7.039
0,0
0,0
0,0
2.656,7.039
0,0
0,0
-2.656,7.039
0,0
0,0
0,0
2.656,7.039
-2.7615,7.0334
0,0
0,0
0,0
2.7615,7.0334
0,0
0,0
-2.7615,7.0334
0,0
0,0
0,0
2.7615,7.0334
-2.8669,7.0276
0,0
0,0
0,0
2.8669,7.0276
0,0
0,0
-2.8669,7.0276
0,0
0,0
0,0
2.8669,7.0276
-2.9723,7.0216
0,0
0,0
0,0
2.9723,7.0216
0,0
0,0
-2.9723,7.0216
0,0
0,0
0,0
2.9723,7.0216
-3.0775,7.0153
0,0
0,0
0,0
3.0775,7.0153
0,0
0,0
-3.0775,7.0153
0,0
0,0
0,0
3.0775,7.0153
-3.1826,7.0089
0,0
0,0
0,0
3.1826,7.0089
0,0
0,0
-3.1826,7.0089
0,0
0,0
0,0
3.1826,7.0089
-3.2877,7.0022
0,0
0,0
0,0
3.2877,7.0022
0,0
0,0
-3.2877,7.0022
0,0
0,0
0,0
3.2877,7.0022
-3.3926,6.9953
0,0
0,0
0,0
3.3926,6.9953
0,0
0,0
-3.3926,6.9953
0,0
0,0
0,0
3.3926,6.9953
-3.4974,6.9882
0,0
0,0
0,0
3.4974,6.9882
0,0
0,0
-3.4974,6.9882
0,0
0,0
0,0
3.4974,6.9882
-3.6021,6.9809
0,0
0,0
0,0
3.6021,6.9809
0,0
0,0
-3.6021,6.9809
0,0
0,0
0,0
3.6021,6.9809
-3.7067,6.9733
0,0
0,0
0,0
3.7067,6.9733
0,0
0,0
-3.7067,6.9733
0,0
0,0
0,0
3.7067,6.9733
-3.8112,6.9655
0,0
0,0
0,0
3.8112,6.9655
0,0
0,0
-3.8112,6.9655
0,0
0,0
0,0
3.8112,6.9655
-3.9156,6.9575
0,0
0,0
0,0
3.9156,6.9575
0,0
0,0
-3.9156,6.9575
0,0
0,0
0,0
3.9156,6.9575
-4.0198,6.9493
0,0
0,0
0,0
4.0198,6.9493
0,0
0,0
-4.0198,6.9493
0,0
0,0
0,0
4.0198,6.9493
-4.1239,6.9409
0,0
0,0
0,0
4.1239,6.9409
0,0
0,0
-4.1239,6.9409
0,0
0,0
0,0
4.1239,6.9409
-4.2279,6.9322
0,0
0,0
0,0
4.2279,6.9322
0,0
0,0
-4.2279,6.9322
0,0
0,0
0,0
4.2279,6.9322
-4.3317,6.9233
0,0
0,0
0,0
4.3317,6.9233
0,0
0,0
-4.3317,6.9233
0,0
0,0
0,0
4.3317,6.9233
-4.4355,6.9143
0,0
0,0
0,0
4.4355,6.9143
0,0
0,0
-4.4355,6.9143
0,0
0,0
0,0
4.4355,6.9143
-4.539,6.905
0,0
0,0
0,0
4.539,6.905
0,0
0,0
-4.539,6.905
0,0
0,0
0,0
4.539,6.905
-4.6425,6.8954
0,0
0,0
0,0
4.6425,6.8954
0,0
0,0
-4.6425,6.8954
0,0
0,0
0,0
4.6425,6.8954
-4.7458,6.8857
0,0
0,0
0,0
4.7458,6.8857
0,0
0,0
-4.7458,6.8857
0,0
0,0
0,0
4.7458,6.8857
-4.8489,6.8757
0,0
0,0
0,0
4.8489,6.8757
0,0
0,0
-4.8489,6.8757
0,0
0,0
0,0
4.8489,6.8757
-4.9519,6.8656
0,0
0,0
0,0
4.9519,6.8656
0,0
0,0
-4.9519,6.8656
0,0
0,0
0,0
4.9519,6.8656
-5.0547,6.8552
0,0
0,0
0,0
5.0547,6.8552
0,0
0,0
-5.0547,6.8552
0,0
0,0
0,0
5.0547,6.8552
-5.1574,6.8446
0,0
0,0
0,0
5.1574,6.8446
0,0
0,0
-5.1574,6.8446
0,0
0,0
0,0
5.1574,6.8446
-5.2599,6.8337
0,0
0,0
0,0
5.2599,6.8337
0,0
0,0
-5.2599,6.8337
0,0
0,0
0,0
5.2599,6.8337
-5.3622,6.8227
0,0
0,0
0,0
5.3622,6.8227
0,0
0,0
-5.3622,6.8227
0,0
0,0
0,0
5.3622,6.8227
-5.4644,6.8115
0,0
0,0
0,0
5.4644,6.8115
0,0
0,0
-5.4644,6.8115
0,0
0,0
0,0
5.4644,6.8115
-5.5664,6.8
0,0
0,0
0,0
5.5664,6.8
0,0
0,0
-5.5664,6.8
0,0
0,0
0,0
5.5664,6.8
-5.6682,6.7883
0,0
0,0
0,0
5.6682,6.7883
0,0
0,0
-5.6682,6.7883
0,0
0,0
0,0
5.6682,6.7883
-5.7699,6.7764
0,0
0,0
0,0
5.7699,6.7764
0,0
0,0
-5.7699,6.7764
0,0
0,0
0,0
5.7699,6.7764
-5.8713,6.7643
0,0
0,0
0,0
5.8713,6.7643
0,0
0,0
-5.8713,6.7643
0,0
0,0
0,0
5.8713,6.7643
-5.9726,6.752
0,0
0,0
0,0
5.9726,6.752
0,0
0,0
-5.9726,6.752
0,0
0,0
0,0
5.9726,6.752
-6.0737,6.7395
0,0
0,0
0,0
6.0737,6.7395
0,0
0,0
-6.0737,6.7395
0,0
0,0
0,0
6.0737,6.7395
-6.1746,6.7267
0,0
0,0
0,0
6.1746,6.7267
0,0
0,0
-6.1746,6.7267
0,0
0,0
0,0
6.1746,6.7267
-6.2753,6.7138
0,0
0,0
0,0
6.2753,6.7138
0,0
0,0
-6.2753,6.7138
0,0
0,0
0,0
6.2753,6.7138
-6.3758,6.7006
0,0
0,0
0,0
6.3758,6.7006
0,0
0,0
-6.3758,6.7006
0,0
0,0
0,0
6.3758,6.7006
-6.4761,6.6872
0,0
0,0
0,0
6.4761,6.6872
0,0
0,0
-6.4761,6.6872
0,0
0,0
0,0
6.4761,6.6872
-6.5762,6.6736
0,0
0,0
0,0
6.5762,6.6736
0,0
0,0
-6.5762,6.6736
0,0
0,0
0,0
6.5762,6.6736
-6.6761,6.6598
0,0
0,0
0,0
6.6761,6.6598
0,0
0,0
-6.6761,6.6598
0,0
0,0
0,0
6.6761,6.6598
-6.7758,6.6458
0,0
0,0
0,0
6.7758,6.6458
0,0
0,0
-6.7758,6.6458
0,0
0,0
0,0
6.7758,6.6458
-6.8753,6.6316
0,0
0,0
0,0
6.8753,6.6316
0,0
0,0
-6.8753,6.6316
0,0
0,0
0,0
6.8753,6.6316
-6.9745,6.6172
0,0
0,0
0,0
6.9745,6.6172
0,0
0,0
-6.9745,6.6172
0,0
0,0
0,0
6.9745,6.6172
-7.0736,6.6026
0,0
0,0
0,0
7.0736,6.6026
0,0
0,0
-7.0736,6.6026
0,0
0,0
0,0
7.0736,6.6026
-7.1724,6.5877
0,0
0,0
0,0
7.1724,6.5877
0,0
0,0
-7.1724,6.5877
0,0
0,0
0,0
7.1724,6.5877
-7.271,6.5727
0,0
0,0
0,0
7.271,6.5727
0,0
0,0
-7.271,6.5727
0,0
0,0
0,0
7.271,6.5727
-7.3693,6.5574
0,0
0,0
0,0
7.3693,6.5574
0,0
0,0
-7.3693,6.5574
0,0
0,0
0,0
7.3693,6.5574
-7.4675,6.5419
0,0
0,0
0,0
7.4675,6.5419
0,0
0,0
-7.4675,6.5419
0,0
0,0
0,0
7.4675,6.5419
-7.5654,6.5263
0,0
0,0
0,0
7.5654,6.5263
0,0
0,0
-7.5654,6.5263
0,0
0,0
0,0
7.5654,6.5263
-7.663,6.5104
0,0
0,0
0,0
7.663,6.5104
0,0
0,0
-7.663,6.5104
0,0
0,0
0,0
7.663,6.5104
-7.7604,6.4943
0,0
0,0
0,0
7.7604,6.4943
0,0
0,0
-7.7604,6.4943
0,0
0,0
0,0
7.7604,6.4943
-7.8576,6.478
0,0
0,0
0,0
7.8576,6.478
0,0
0,0
-7.8576,6.478
0,0
0,0
0,0
7.8576,6.478
-7.9545,6.4616
0,0
0,0
0,0
7.9545,6.4616
0,0
0,0
-7.9545,6.4616
0,0
0,0
0,0
7.9545,6.4616
-8.0512,6.4449
0,0
0,0
0,0
8.0512,6.4449
0,0
0,0
-8.0512,6.4449
0,0
0,0
0,0
8.0512,6.4449
-8.1476,6.428
0,0
0,0
0,0
8.1476,6.428
0,0
0,0
-8.1476,6.428
0,0
0,0
0,0
8.1476,6.428
-8.2438,6.4109
0,0
0,0
0,0
8.2438,6.4109
0,0
0,0
-8.2438,6.4109
0,0
0,0
0,0
8.2438,6.4109
-8.3397,6.3936
0,0
0,0
0,0
8.3397,6.3936
0,0
0,0
-8.3397,6.3936
0,0
0,0
0,0
8.3397,6.3936
-8.4353,6.3761
0,0
0,0
0,0
8.4353,6.3761
0,0
0,0
-8.4353,6.3761
0,0
0,0
0,0
8.4353,6.3761
-8.5307,6.3584
0,0
0,0
0,0
8.5307,6.3584
0,0
0,0
-8.5307,6.3584
0,0
0,0
0,0
8.5307,6.3584
-8.6258,6.3405
0,0
0,0
0,0
8.6258,6.3405
0,0
0,0
-8.6258,6.3405
0,0
0,0
0,0
8.6258,6.3405
-8.7207,6.3224
0,0
0,0
0,0
8.7207,6.3224
0,0
0,0
-8.7207,6.3224
0,0
0,0
0,0
8.7207,6.3224
-8.8152,6.3041
0,0
0,0
0,0
8.8152,6.3041
0,0
0,0
-8.8152,6.3041
0,0
0,0
0,0
8.8152,6.3041
-8.9095,6.2856
0,0
0,0
0,0
8.9095,6.2856
0,0
0,0
-8.9095,6.2856
0,0
0,0
0,0
8.9095,6.2856
-9.0035,6.2669
0,0
0,0
0,0
9.0035,6.2669
0,0
0,0
-9.0035,6.2669
0,0
0,0
0,0
9.0035,6.2669
-9.0972,6.248
0,0
0,0
0,0
9.0972,6.248
0,0
0,0
-9.0972,6.248
0,0
0,0
0,0
9.0972,6.248
-9.1907,6.2289
0,0
0,0
0,0
9.1907,6.2289
0,0
0,0
-9.1907,6.2289
0,0
0,0
0,0
9.1907,6.2289
-9.2838,6.2096
0,0
0,0
0,0
9.2838,6.2096
0,0
0,0
-9.2838,6.2096
0,0
0,0
0,0
9.2838,6.2096
-9.3767,6.1902
0,0
0,0
0,0
9.3767,6.1902
0,0
0,0
-9.3767,6.1902
0,0
0,0
0,0
9.3767,6.1902
-9.4692,6.1705
0,0
0,0
0,0
9.4692,6.1705
0,0
0,0
-9.4692,6.1705
0,0
0,0
0,0
9.4692,6.1705
-9.5615,6.1506
0,0
0,0
0,0
9.5615,6.1506
0,0
0,0
-9.5615,6.1506
0,0
0,0
0,0
9.5615,6.1506
-9.6534,6.1306
0,0
0,0
0,0
9.6534,6.1306
0,0
0,0
-9.6534,6.1306
0,0
0,0
0,0
9.6534,6.1306
-9.7451,6.1103
0,0
0,0
0,0
9.7451,6.1103
0,0
0,0
-9.7451,6.1103
0,0
0,0
0,0
9.7451,6.1103
-9.8364,6.0899
0,0
0,0
0,0
9.8364,6.0899
0,0
0,0
-9.8364,6.0899
0,0
0,0
0,0
9.8364,6.0899
-9.9275,6.0692
0,0
0,0
0,0
9.9275,6.0692
0,0
0,0
-9.9275,6.0692
0,0
0,0
0,0
9.9275,6.0692
-10.018,6.0484
0,0
0,0
0,0
10.018,6.0484
0,0
0,0
-10.018,6.0484
0,0
0,0
0,0
10.018,6.0484
-10.109,6.0274
0,0
0,0
0,0
10.109,6.0274
0,0
0,0
-10.109,6.0274
0,0
0,0
0,0
10.109,6.0274
-10.199,6.0062
0,0
0,0
0,0
10.199,6.0062
0,0
0,0
-10.199,6.0062
0,0
0,0
0,0
10.199,6.0062
-10.288,5.9848
0,0
0,0
0,0
10.288,5.9848
0,0
0,0
-10.288,5.9848
0,0
0,0
0,0
10.288,5.9848
-10.378,5.9632
0,0
0,0
0,0
10.378,5.9632
0,0
0,0
-10.378,5.9632
0,0
0,0
0,0
10.378,5.9632
-10.467,5.9414
0,0
0,0
0,0
10.467,5.9414
0,0
0,0
-10.467,5.9414
0,0
0,0
0,0
10.467,5.9414
-10.556,5.9195
0,0
0,0
0,0
10.556,5.9195
0,0
0,0
-10.556,5.9195
0,0
0,0
0,0
10.556,5.9195
-10.644,5.8973
0,0
0,0
0,0
10.644,5.8973
0,0
0,0
-10.644,5.8973
0,0
0,0
0,0
10.644,5.8973
-10.732,5.875
0,0
0,0
0,0
10.732,5.875
0,0
0,0
-10.732,5.875
0,0
0,0
0,0
10.732,5.875
-10.82,5.8525
0,0
0,0
0,0
10.82,5.8525
0,0
0,0
-10.82,5.8525
0,0
0,0
0,0
10.82,5.8525
-10.908,5.8298
0,0
0,0
0,0
10.908,5.8298
0,0
0,0
-10.908,5.8298
0,0
0,0
0,0
10.908,5.8298
-10.995,5.8069
0,0
0,0
0,0
10.995,5.8069
0,0
0,0
-10.995,5.8069
0,0
0,0
0,0
10.995,5.8069
-11.082,5.7838
0,0
0,0
0,0
11.082,5.7838
0,0
0,0
-11.082,5.7838
0,0
0,0
0,0
11.082,5.7838
-11.168,5.7605
0,0
0,0
0,0
11.168,5.7605
0,0
0,0
-11.168,5.7605
0,0
0,0
0,0
11.168,5.7605
-11.254,5.7371
0,0
0,0
0,0
11.254,5.7371
0,0
0,0
-11.254,5.7371
0,0
0,0
0,0
11.254,5.7371
-11.34,5.7135
0,0
0,0
0,0
11.34,5.7135
0,0
0,0
-11.34,5.7135
0,0
0,0
0,0
11.34,5.7135
-11.425,5.6897
0,0
0,0
0,0
11.425,5.6897
0,0
0,0
-11.425,5.6897
0,0
0,0
0,0
11.425,5.6897
-11.51,5.6657
0,0
0,0
0,0
11.51,5.6657
0,0
0,0
-11.51,5.6657
0,0
0,0
0,0
11.51,5.6657
-11.595,5.6416
0,0
0,0
0,0
11.595,5.6416
0,0
0,0
-11.595,5.6416
0,0
0,0
0,0
11.595,5.6416
-11.679,5.6173
0,0
0,0
0,0
11.679,5.6173
0,0
0,0
-11.679,5.6173
0,0
0,0
0,0
11.679,5.6173
-11.763,5.5928
0,0
0,0
0,0
11.763,5.5928
0,0
0,0
-11.763,5.5928
0,0
0,0
0,0
11.763,5.5928
-11.846,5.5681
0,0
0,0
0,0
11.846,5.5681
0,0
0,0
-11.846,5.5681
0,0
0,0
0,0
11.846,5.5681
-11.929,5.5432
0,0
0,0
0,0
11.929,5.5432
0,0
0,0
-11.929,5.5432
0,0
0,0
0,0
11.929,5.5432
-12.012,5.5182
0,0
0,0
0,0
12.012,5.5182
0,0
0,0
-12.012,5.5182
0,0
0,0
0,0
12.012,5.5182
-12.095,5.493
0,0
0,0
0,0
12.095,5.493
0,0
0,0
-12.095,5.493
0,0
0,0
0,0
12.095,5.493
-12.177,5.4676
0,0
0,0
0,0
12.177,5.4676
0,0
0,0
-12.177,5.4676
0,0
0,0
0,0
12.177,5.4676
-12.258,5.4421
0,0
0,0
0,0
12.258,5.4421
0,0
0,0
-12.258,5.4421
0,0
0,0
0,0
12.258,5.4421
-12.34,5.4163
0,0
0,0
0,0
12.34,5.4163
0,0
0,0
-12.34,5.4163
0,0
0,0
0,0
12.34,5.4163
-12.42,5.3905
0,0
0,0
0,0
12.42,5.3905
0,0
0,0
-12.42,5.3905
0,0
0,0
0,0
12.42,5.3905
-12.501,5.3644
0,0
0,0
0,0
12.501,5.3644
0,0
0,0
-12.501,5.3644
0,0
0,0
0,0
12.501,5.3644
-12.581,5.3382
0,0
0,0
0,0
12.581,5.3382
0,0
0,0
-12.581,5.3382
0,0
0,0
0,0
12.581,5.3382
-12.661,5.3118
0,0
0,0
0,0
12.661,5.3118
0,0
0,0
-12.661,5.3118
0,0
0,0
0,0
12.661,5.3118
-12.74,5.2852
0,0
0,0
0,0
12.74,5.2852
0,0
0,0
-12.74,5.2852
0,0
0,0
0,0
12.74,5.2852
-12.819,5.2585
0,0
0,0
0,0
12.819,5.2585
0,0
0,0
-12.819,5.2585
0,0
0,0
0,0
12.819,5.2585
-12.897,5.2316
0,0
0,0
0,0
12.897,5.2316
0,0
0,0
-12.897,5.2316
0,0
0,0
0,0
12.897,5.2316
-12.975,5.2045
0,0
0,0
0,0
12.975,5.2045
0,0
0,0
-12.975,5.2045
0,0
0,0
0,0
12.975,5.2045
-13.053,5.1773
0,0
0,0
0,0
13.053,5.1773
0,0
0,0
-13.053,5.1773
0,0
0,0
0,0
13.053,5.1773
-13.13,5.1499
0,0
0,0
0,0
13.13,5.1499
0,0
0,0
-13.13,5.1499
0,0
0,0
0,0
13.13,5.1499
-13.207,5.1224
0,0
0,0
0,0
13.207,5.1224
0,0
0,0
-13.207,5.1224
0,0
0,0
0,0
13.207,5.1224
-13.283,5.0947
0,0
0,0
0,0
13.283,5.0947
0,0
0,0
-13.283,5.0947
0,0
0,0
0,0
13.283,5.0947
-13.359,5.0668
0,0
0,0
0,0
13.359,5.0668
0,0
0,0
-13.359,5.0668
0,0
0,0
0,0
13.359,5.0668
-13.435,5.0388
0,0
0,0
0,0
13.435,5.0388
0,0
0,0
-13.435,5.0388
0,0
0,0
0,0
13.435,5.0388
-13.51,5.0106
0,0
0,0
0,0
13.51,5.0106
0,0
0,0
-13.51,5.0106
0,0
0,0
0,0
13.51,5.0106
-13.585,4.9822
0,0
0,0
0,0
13.585,4.9822
0,0
0,0
-13.585,4.9822
0,0
0,0
0,0
13.585,4.9822
-13.659,4.9537
0,0
0,0
0,0
13.659,4.9537
0,0
0,0
-13.659,4.9537
0,0
0,0
0,0
13.659,4.9537
-13.733,4.9251
0,0
0,0
0,0
13.733,4.9251
0,0
0,0
-13.733,4.9251
0,0
0,0
0,0
13.733,4.9251
-13.807,4.8962
0,0
0,0
0,0
13.807,4.8962
0,0
0,0
-13.807,4.8962
0,0
0,0
0,0
13.807,4.8962
-13.88,4.8673
0,0
0,0
0,0
13.88,4.8673
0,0
0,0
-13.88,4.8673
0,0
0,0
0,0
13.88,4.8673
-13.952,4.8382
0,0
0,0
0,0
13.952,4.8382
0,0
0,0
-13.952,4.8382
0,0
0,0
0,0
13.952,4.8382
-14.024,4.8089
0,0
0,0
0,0
14.024,4.8089
0,0
0,0
-14.024,4.8089
0,0
0,0
0,0
14.024,4.8089
-14.096,4.7795
0,0
0,0
0,0
14.096,4.7795
0,0
0,0
-14.096,4.7795
0,0
0,0
0,0
14.096,4.7795
-14.167,4.7499
0,0
0,0
0,0
14.167,4.7499
0,0
0,0
-14.167,4.7499
0,0
0,0
0,0
14.167,4.7499
-14.238,4.7202
0,0
0,0
0,0
14.238,4.7202
0,0
0,0
-14.238,4.7202
0,0
0,0
0,0
14.238,4.7202
-14.308,4.6903
0,0
0,0
0,0
14.308,4.6903
0,0
0,0
-14.308,4.6903
0,0
0,0
0,0
14.308,4.6903
-14.378,4.6603
0,0
0,0
0,0
14.378,4.6603
0,0
0,0
-14.378,4.6603
0,0
0,0
0,0
14.378,4.6603
-14.448,4.6301
0,0
0,0
0,0
14.448,4.6301
0,0
0,0
-14.448,4.6301
0,0
0,0
0,0
14.448,4.6301
-14.517,4.5998
0,0
0,0
0,0
14.517,4.5998
0,0
0,0
-14.517,4.5998
0,0
0,0
0,0
14.517,4.5998
-14.585,4.5693
0,0
0,0
0,0
14.585,4.5693
0,0
0,0
-14.585,4.5693
0,0
0,0
0,0
14.585,4.5693
-14.653,4.5387
0,0
0,0
0,0
14.653,4.5387
0,0
0,0
-14.653,4.5387
0,0
0,0
0,0
14.653,4.5387
-14.721,4.508
0,0
0,0
0,0
14.721,4.508
0,0
0,0
-14.721,4.508
0,0
0,0
0,0
14.721,4.508
-14.788,4.4771
0,0
0,0
0,0
14.788,4.4771
0,0
0,0
-14.788,4.4771
0,0
0,0
0,0
14.788,4.4771
-14.855,4.4461
0,0
0,0
0,0
14.855,4.4461
0,0
0,0
-14.855,4.4461
0,0
0,0
0,0
14.855,4.4461
-14.921,4.4149
0,0
0,0
0,0
14.921,4.4149
0,0
0,0
-14.921,4.4149
0,0
0,0
0,0
14.921,4.4149
-14.987,4.3836
0,0
0,0
0,0
14.987,4.3836
0,0
0,0
-14.987,4.3836
0,0
0,0
0,0
14.987,4.3836
-15.052,4.3522
0,0
0,0
0,0
15.052,4.3522
0,0
0,0
-15.052,4.3522
0,0
0,0
0,0
15.052,4.3522
-15.117,4.3206
0,0
0,0
0,0
15.117,4.3206
0,0
0,0
-15.117,4.3206
0,0
0,0
0,0
15.117,4.3206
-15.181,4.2889
0,0
0,0
0,0
15.181,4.2889
0,0
0,0
-15.181,4.2889
0,0
0,0
0,0
15.181,4.2889
-15.245,4.257
0,0
0,0
0,0
15.245,4.257
0,0
0,0
-15.245,4.257
0,0
0,0
0,0
15.245,4.257
-15.308,4.225
0,0
0,0
0,0
15.308,4.225
0,0
0,0
-15.308,4.225
0,0
0,0
0,0
15.308,4.225
-15.371,4.1929
0,0
0,0
0,0
15.371,4.1929
0,0
0,0
-15.371,4.1929
0,0
0,0
0,0
15.371,4.1929
-15.434,4.1606
0,0
0,0
0,0
15.434,4.1606
0,0
0,0
-15.434,4.1606
0,0
0,0
0,0
15.434,4.1606
-15.496,4.1283
0,0
0,0
0,0
15.496,4.1283
0,0
0,0
-15.496,4.1283
0,0
0,0
0,0
15.496,4.1283
-15.557,4.0958
0,0
0,0
0,0
15.557,4.0958
0,0
0,0
-15.557,4.0958
0,0
0,0
0,0
15.557,4.0958
-15.618,4.0631
0,0
0,0
0,0
15.618,4.0631
0,0
0,0
-15.618,4.0631
0,0
0,0
0,0
15.618,4.0631
-15.678,4.0303
0,0
0,0
0,0
15.678,4.0303
0,0
0,0
-15.678,4.0303
0,0
0,0
0,0
15.678,4.0303
-15.738,3.9974
0,0
0,0
0,0
15.738,3.9974
0,0
0,0
-15.738,3.9974
0,0
0,0
0,0
15.738,3.9974
-15.798,3.9644
0,0
0,0
0,0
15.798,3.9644
0,0
0,0
-15.798,3.9644
0,0
0,0
0,0
15.798,3.9644
-15.857,3.9313
0,0
0,0
0,0
15.857,3.9313
0,0
0,0
-15.857,3.9313
0,0
0,0
0,0
15.857,3.9313
-15.915,3.898
0,0
0,0
0,0
15.915,3.898
0,0
0,0
-15.915,3.898
0,0
0,0
0,0
15.915,3.898
-15.973,3.8646
0,0
0,0
0,0
15.973,3.8646
0,0
0,0
-15.973,3.8646
0,0
0,0
0,0
15.973,3.8646
-16.031,3.8311
0,0
0,0
0,0
16.031,3.8311
0,0
0,0
-16.031,3.8311
0,0
0,0
0,0
16.031,3.8311
-16.088,3.7975
0,0
0,0
0,0
16.088,3.7975
0,0
0,0
-16.088,3.7975
0,0
0,0
0,0
16.088,3.7975
-16.144,3.7637
0,0
0,0
0,0
16.144,3.7637
0,0
0,0
-16.144,3.7637
0,0
0,0
0,0
16.144,3.7637
-16.2,3.7298
0,0
0,0
0,0
16.2,3.7298
0,0
0,0
-16.2,3.7298
0,0
0,0
0,0
16.2,3.7298
-16.256,3.6959
0,0
0,0
0,0
16.256,3.6959
0,0
0,0
-16.256,3.6959
0,0
0,0
0,0
16.256,3.6959
-16.311,3.6617
0,0
0,0
0,0
16.311,3.6617
0,0
0,0
-16.311,3.6617
0,0
0,0
0,0
16.311,3.6617
-16.365,3.6275
0,0
0,0
0,0
16.365,3.6275
0,0
0,0
-16.365,3.6275
0,0
0,0
0,0
16.365,3.6275
-16.419,3.5932
0,0
0,0
0,0
16.419,3.5932
0,0
0,0
-16.419,3.5932
0,0
0,0
0,0
16.419,3.5932
-16.472,3.5587
0,0
0,0
0,0
16.472,3.5587
0,0
0,0
-16.472,3.5587
0,0
0,0
0,0
16.472,3.5587
-16.525,3.5242
0,0
0,0
0,0
16.525,3.5242
0,0
0,0
-16.525,3.5242
0,0
0,0
0,0
16.525,3.5242
-16.577,3.4895
0,0
0,0
0,0
16.577,3.4895
0,0
0,0
-16.577,3.4895
0,0
0,0
0,0
16.577,3.4895
-16.629,3.4547
0,0
0,0
0,0
16.629,3.4547
0,0
0,0
-16.629,3.4547
0,0
0,0
0,0
16.629,3.4547
-16.681,3.4198
0,0
0,0
0,0
16.681,3.4198
0,0
0,0
-16.681,3.4198
0,0
0,0
0,0
16.681,3.4198
-16.731,3.3848
0,0
0,0
0,0
16.731,3.3848
0,0
0,0
-16.731,3.3848
0,0
0,0
0,0
16.731,3.3848
-16.782,3.3497
0,0
0,0
0,0
16.782,3.3497
0,0
0,0
-16.782,3.3497
0,0
0,0
0,0
16.782,3.3497
-16.831,3.3145
0,0
0,0
0,0
16.831,3.3145
0,0
0,0
-16.831,3.3145
0,0
0,0
0,0
16.831,3.3145
-16.88,3.2792
0,0
0,0
0,0
16.88,3.2792
0,0
0,0
-16.88,3.2792
0,0
0,0
